0.00,0.00,180.00,0.00,0.00,0.51,8.31,36,0
-1.20,-0.06,179.31,0.00,0.00,0.51,8.29,20,0
-2.13,-0.98,179.14,0.00,0.00,0.54,8.31,20,0
-2.96,-2.14,179.82,0.00,0.00,0.54,8.33,20,0
-1.01,-3.86,182.86,0.00,0.00,0.72,8.43,20,0
0.10,-6.14,187.27,0.00,0.00,1.55,9.11,21,0
-0.97,-6.54,191.37,0.00,0.00,1.57,9.13,20,0
-0.13,-4.20,194.08,0.00,0.00,1.20,8.85,21,0
5.14,-0.66,198.04,0.00,0.00,1.05,8.71,20,0
9.52,0.10,205.79,0.00,0.00,1.05,8.71,20,0
10.53,-3.94,211.63,0.00,0.00,1.36,8.97,21,0
9.86,-8.83,214.53,0.00,0.00,1.50,9.06,21,0
5.42,-3.16,221.37,0.00,0.00,1.03,8.73,20,0
-1.77,7.07,230.62,0.00,0.00,1.62,9.21,21,0
-6.75,10.65,236.55,0.00,0.00,1.01,8.69,21,0
-4.78,7.58,238.23,0.00,0.00,1.27,8.90,20,0
3.07,5.74,236.08,0.00,0.00,1.41,9.02,20,0
8.55,1.24,235.92,0.00,0.00,1.67,9.23,20,0
9.04,-4.90,234.54,0.00,0.00,1.38,8.97,21,0
6.51,-7.25,233.96,0.00,0.00,1.22,8.83,21,0
4.85,-7.72,233.99,0.00,0.00,1.20,8.83,21,0
3.63,-8.14,233.36,0.00,0.00,1.29,8.92,21,0
2.92,-7.29,233.21,0.00,0.00,0.77,8.50,21,0
1.54,-8.22,232.59,0.00,0.00,0.82,8.55,21,0
-1.88,-10.99,230.19,0.00,0.00,0.75,8.50,20,0
-5.48,-12.45,228.55,0.00,0.00,1.48,9.06,21,0
-7.52,-12.82,226.75,0.00,0.00,0.58,8.36,21,0
-5.99,-12.31,223.72,0.00,0.00,0.63,8.40,21,0
-0.92,-12.73,221.68,0.00,0.00,0.56,8.31,21,0
4.57,-13.90,220.62,0.00,0.00,1.24,9.70,21,0
7.19,-11.64,220.30,0.00,0.00,1.95,9.44,21,0
5.42,-7.32,221.27,0.00,0.00,1.50,9.09,21,0
3.16,-4.83,222.78,0.00,0.00,1.67,9.23,21,0
2.47,-4.63,224.76,0.00,0.00,1.76,9.25,21,0
1.89,-7.44,226.73,0.00,0.00,1.31,9.09,21,0
0.42,-10.21,227.13,0.00,0.00,1.55,9.06,21,0
-0.07,-10.63,225.14,0.00,0.00,1.24,8.88,21,0
0.56,-9.04,222.19,0.00,0.00,1.24,8.83,21,0
2.36,-8.09,219.36,0.00,0.00,1.08,8.71,21,0
5.01,-7.79,217.67,0.00,0.00,1.08,8.76,21,0
5.54,-6.17,217.27,0.00,0.00,1.50,9.32,21,0
5.12,-5.38,217.26,0.00,0.00,1.36,9.04,21,0
